state
"[1.58203125, 95.88867, 57.56836, 105.29297, 24.169922, 52.546047]"
"[1.93359375, 95.88867, 57.56836, 105.29297, 23.642578, 52.979416]"
"[2.109375, 95.88867, 57.65625, 105.29297, 23.378906, 53.30444]"
"[2.3730469, 95.88867, 57.65625, 105.29297, 23.203125, 53.737812]"
"[2.8125, 95.88867, 57.65625, 105.29297, 23.115234, 54.279526]"
"[3.1640625, 95.88867, 57.65625, 105.20508, 22.58789, 54.496212]"
"[3.33984375, 95.625, 57.65625, 105.0293, 22.324219, 54.821236]"
"[3.6035156, 94.921875, 57.65625, 104.853516, 22.324219, 55.2546]"
"[3.7792969, 94.04297, 58.095703, 104.41406, 22.324219, 55.796318]"
"[4.1308594, 93.33984, 59.15039, 103.62305, 22.324219, 56.446373]"
"[4.1308594, 93.16406, 60.996094, 101.68945, 22.324219, 56.771397]"
"[4.482422, 93.16406, 63.6328125, 99.66797, 22.236328, 56.663055]"
"[4.921875, 93.33984, 66.5332, 97.38281, 21.796875, 56.55471]"
"[5.361328, 93.515625, 70.22461, 94.39453, 21.4453125, 55.687977]"
"[5.80078125, 93.7793, 74.00391, 91.05469, 21.18164, 55.362946]"
"[6.2402344, 93.95508, 78.046875, 88.06641, 21.09375, 55.2546]"
"[6.591797, 93.95508, 81.38672, 85.86914, 21.09375, 55.2546]"
"[6.6796875, 93.95508, 84.55078, 83.759766, 21.269531, 55.47129]"
"[7.1191406, 93.95508, 87.1875, 81.91406, 20.830078, 55.47129]"
"[7.294922, 93.86719, 89.296875, 80.33203, 20.126953, 55.2546]"
"[7.470703, 93.427734, 90.9668, 77.60742, 20.214844, 54.821236]"
"[7.6464844, 93.07617, 92.90039, 74.0918, 20.566406, 54.279526]"
"[7.6464844, 92.46094, 94.6582, 71.80664, 20.7421875, 53.737812]"
"[7.6464844, 91.75781, 95.80078, 69.87305, 20.917969, 53.30444]"
"[7.470703, 90.52734, 96.5918, 68.37891, 21.357422, 52.654385]"
"[7.1191406, 89.384766, 96.50391, 67.23633, 21.796875, 52.112675]"
"[6.767578, 88.59375, 96.416016, 66.5332, 21.533203, 51.78765]"
"[6.328125, 87.62695, 96.416016, 65.56641, 21.708984, 51.46262]"
"[5.9765625, 86.83594, 96.15234, 64.95117, 21.884766, 51.35428]"
"[5.80078125, 86.30859, 95.88867, 64.6875, 21.796875, 50.92091]"
"[5.7128906, 85.86914, 95.80078, 64.51172, 21.796875, 50.48754]"
"[5.5371094, 85.25391, 95.625, 64.24805, 21.796875, 50.48754]"
"[5.44921875, 84.90234, 95.71289, 63.984375, 21.796875, 50.3792]"
"[5.44921875, 84.63867, 95.71289, 63.896484, 21.796875, 50.3792]"
"[5.44921875, 84.46289, 95.71289, 63.6328125, 21.796875, 50.3792]"
"[5.44921875, 84.28711, 95.71289, 63.19336, 21.796875, 49.945827]"
"[5.44921875, 84.19922, 95.625, 62.841797, 21.796875, 48.64572]"
